Country,Group,Prevalance..primary.,X95..CI.min,X95..CI.max,Prevalance..primary...secondary.,X95..CI.min.1,X95..CI.max.1,Code,Month,X2024,X2023,X2022,X2021,X2020,X2019,X2018,X2017,X2016,X2015,X2014,X2013,X2012,X2011,X2010,X2009,X2008,X2007,X2006,X2005,X2004,X2003,X2002,X2001,X2000,X1999,X1998,X1997,X1996,X1995,X1994,X1993,X1992,X1991,X1990,X1989,X1988,X1987,X1986,X1985,X1984,X1983,X1982,X1981,X1980,X1979,X1978,X1977,X1976,X1975,X1974,X1973,X1972,X1971,X1970,X1969,X1968,X1967,X1966,X1965,X1964,X1963,X1962,X1961,X1960,X1959,X1958,X1956,X1954,X1952,X1957,X1955,X1953,X1951,X1950
Nigeria,"Africa (southern, eastern, western)",0.87,0.81,0.93,0,0,0,NGA,7,26.444786,27.220379,26.034573,26.191986,25.980944,26.085796,26.00915,26.150364,25.985386,26.650137,26.425863,25.7916,25.32777,26.40905,26.032948,26.329788,25.64642,25.898905,26.584578,25.704166,25.52665,25.666275,26.317192,25.611881,25.32367,25.16775,25.937595,25.708763,25.668741,25.590796,25.160746,25.727839,24.992151,25.216482,25.258976,25.304144,25.118977,26.92656,24.944006,24.895952,25.70474,25.975891,25.547674,24.85083,25.177307,25.557207,24.643703,25.425203,24.86903,24.570314,24.590933,25.997816,25.915215,24.96828,25.453953,24.8762,24.802198,25.041996,26.27777,25.467363,25.396925,25.481144,25.426794,24.656837,24.975145,25.501928,24.501617,24.014177,24.259794,24.553047,24.730324,24.172344,24.687355,25.123222,23.751028
Nigeria,"Africa (southern, eastern, western)",0.87,0.81,0.93,0,0,0,NGA,8,25.758745,26.21356,25.091774,25.631033,25.459368,25.278534,25.308647,25.421036,25.581669,25.643982,25.076225,24.910942,24.878717,25.387568,25.65604,25.743608,25.02211,24.707163,25.118141,25.219744,25.176846,25.103481,25.236816,24.71779,24.784239,24.674082,25.064846,25.455826,24.77711,25.064821,24.332834,25.092794,24.434666,24.612043,25.292618,24.66089,24.527147,25.538515,25.015524,24.637072,25.885645,25.22236,24.830181,24.915749,24.792595,25.310835,24.906664,24.624949,24.433043,24.195267,24.581253,24.879663,24.985579,24.041046,24.38073,24.405878,25.033516,24.064434,25.211048,24.88881,24.295092,24.978426,24.135473,24.184603,24.751305,24.024035,24.165792,23.215118,23.28255,24.061476,24.325598,23.826294,23.861446,24.787275,22.722136
Nigeria,"Africa (southern, eastern, western)",0.87,0.81,0.93,0,0,0,NGA,9,26.400637,26.675806,25.551527,26.257574,25.438866,26.27689,25.904594,26.063015,26.060318,25.898329,25.472015,25.835443,25.517603,25.888113,25.79365,26.465107,25.800957,25.557741,25.582266,25.97227,26.056807,25.56744,25.67928,25.371088,25.547747,24.942915,25.528599,26.349634,25.173462,25.631111,25.11528,25.535215,25.020548,26.06354,25.649002,25.45084,25.231853,26.155613,25.105474,24.959826,25.493906,25.687355,25.614838,25.304174,25.798199,25.419313,25.01082,25.400677,25.148272,24.357044,24.635128,25.471989,25.76218,24.756214,24.908861,25.012016,25.441513,24.545807,25.12358,25.376081,24.713305,25.67203,24.793463,24.704205,24.902819,24.648788,24.649412,24.045538,24.518764,24.302599,24.690676,24.397333,24.851398,24.779066,24.439478
Nigeria,"Africa (southern, eastern, western)",0.87,0.81,0.93,0,0,0,NGA,10,26.962936,27.530043,26.651619,27.466747,26.630402,26.03753,27.152258,27.131186,27.21564,27.25346,26.588737,26.653671,26.92661,26.69846,26.926458,27.009869,26.674652,26.727083,27.077566,26.661146,27.228287,26.919346,25.965288,26.676447,26.186834,25.70459,26.671375,27.210451,26.133137,26.31115,25.968687,26.954914,26.187332,25.921534,26.699083,26.008533,26.245285,26.760904,26.062004,26.157166,26.950598,26.663841,26.020163,26.627087,26.395464,26.46926,26.171871,25.906458,25.615162,25.5946,25.92562,26.573614,26.648224,26.11241,26.138546,25.766174,26.612377,25.667683,26.425297,26.694057,25.960289,26.152367,25.929583,26.016123,26.371895,26.00339,25.78062,24.691126,24.830193,25.217384,25.192701,25.461994,25.740559,25.259495,25.211988
Nigeria,"Africa (southern, eastern, western)",0.87,0.81,0.93,0,0,0,NGA,11,0,27.722103,26.314405,27.51138,26.631453,27.248768,26.524786,26.78182,27.343636,26.681433,26.604956,26.82867,27.075733,26.229647,27.17734,26.5482,26.61528,26.643568,26.085972,26.957272,27.070595,26.729275,26.06096,26.596504,26.36497,26.402163,27.114351,26.743544,25.501062,25.635595,25.214169,27.180822,25.574903,26.2121,27.06788,26.44823,26.319658,26.908699,25.953407,26.58488,26.723345,26.463182,25.086359,25.350285,26.058874,26.418829,25.48744,25.690512,25.305618,25.816038,25.623383,25.41755,25.680964,26.049267,25.668158,25.210346,26.303116,25.340317,26.382324,25.776829,25.459883,25.24172,26.496357,25.403427,26.019085,26.176416,26.369047,25.425926,25.276922,24.856585,26.146915,25.460749,25.54824,24.266542,25.403257
Nigeria,"Africa (southern, eastern, western)",0.87,0.81,0.93,0,0,0,NGA,12,0,25.732407,25.1769,25.609985,26.323719,25.0173,24.816214,26.2665,25.99567,23.655952,25.262325,25.468103,25.21651,24.831669,25.127703,26.004717,26.097414,25.266422,24.643612,26.64649,26.339643,25.229527,25.06947,26.13783,24.568167,24.837885,25.842854,25.511213,25.492268,25.675806,23.839052,25.519869,24.637873,24.696276,26.583698,25.101572,24.750439,25.767633,24.20509,24.757887,24.748665,25.74344,24.958786,25.174774,24.309889,23.801107,25.18605,24.340023,25.178167,24.355263,23.677832,25.433525,25.731754,24.571896,24.446026,25.542658,25.604588,25.702257,25.008535,24.398932,25.195442,24.895885,25.543526,23.682123,26.503965,24.906261,25.831532,23.939993,24.39173,24.868729,25.178288,24.296997,23.837225,23.288944,25.240826
Republic of Congo,"Africa (southern, eastern, western)",0.93,0.88,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rwanda,"Africa (southern, eastern, western)",0.49,0.39,0.59,0.49,0.39,0.59,RWA,1,19.979807,19.640875,20.12373,19.509495,20.211348,19.984324,19.226149,20.423016,20.249857,20.101791,19.734571,20.165648,20.072037,19.222164,19.701965,19.317678,19.131016,19.302643,19.631042,19.902094,19.781517,19.403229,18.588654,18.244995,18.94037,18.674665,19.361698,18.864834,18.808857,19.199747,18.929691,18.562094,19.15004,19.051836,19.234785,18.606255,19.081854,18.785921,18.82835,18.772642,18.237585,19.568754,18.848885,18.845385,19.018505,18.586267,18.675009,18.267706,18.01772,18.007366,17.356873,18.763035,17.769936,17.981474,18.151459,18.213903,18.40053,18.507019,18.259628,17.929201,18.326693,17.16637,17.506908,18.529293,18.291025,18.738415,19.146805,17.496468,17.87054,18.415672,17.81159,17.664045,17.908777,18.060349,17.942947
Rwanda,"Africa (southern, eastern, western)",0.49,0.39,0.59,0.49,0.39,0.59,RWA,2,20.701761,20.260548,19.449852,19.993597,20.523113,20.583635,20.275864,19.658285,20.874073,19.904287,19.949545,20.122242,19.785244,19.624949,20.131788,19.00715,18.808723,19.563057,20.21977,21.283016,20.01939,20.417631,19.662712,19.01912,19.116587,20.285772,20.028234,19.559715,18.839432,19.014185,19.317753,19.06326,19.184994,19.224815,19.013117,18.66627,19.648748,19.625793,18.627073,18.588964,18.78056,20.443565,19.247099,19.37769,19.456938,18.747925,19.056608,18.626326,17.248669,18.622734,17.936382,19.572214,17.690664,18.332775,19.171827,18.44705,18.053444,18.736223,18.380049,18.092525,18.143915,18.115938,18.410784,17.711233,18.263428,18.764442,19.065691,18.318266,18.233553,18.236135,18.302351,18.391127,17.86821,17.67932,18.60193
Rwanda,"Africa (southern, eastern, western)",0.49,0.39,0.59,0.49,0.39,0.59,RWA,3,21.059624,19.593431,20.12484,19.833885,20.307568,20.101927,19.287218,19.425245,20.882784,20.000444,19.640728,19.442368,19.782104,19.184328,19.850677,19.672379,18.393356,19.707651,19.390808,19.857485,19.806175,20.01315,18.894253,18.86921,18.726093,18.64921,20.114168,19.608837,19.072105,19.17053,19.050995,19.113834,19.79766,19.47073,19.00301,18.659342,19.535479,19.617786,18.419447,18.995222,18.768522,20.122042,19.425438,18.936888,19.39195,19.061468,18.513506,18.500637,18.349594,18.31712,18.333635,19.08359,18.17177,18.431068,18.618938,18.899681,18.008205,18.606434,18.352514,18.038677,18.739979,18.023401,17.979212,18.384277,18.194263,19.165024,19.194788,18.380886,18.578037,18.680069,18.155455,18.235062,17.89655,18.189651,18.008213
Rwanda,"Africa (southern, eastern, western)",0.49,0.39,0.59,0.49,0.39,0.59,RWA,4,20.269112,19.538715,19.772326,19.466751,19.985487,20.070904,18.98666,19.47278,19.94754,19.12128,19.170713,19.261068,18.983358,18.841656,19.905653,18.843561,18.425755,19.379084,18.798203,19.817282,18.8998,19.259176,18.415966,18.811615,18.816275,18.577843,19.825317,18.41057,18.869642,18.76281,18.86912,18.995304,19.165276,18.69862,19.48687,18.798435,19.076965,19.448128,18.510721,18.210949,18.445318,19.274128,18.820385,18.814762,19.022715,18.58509,18.434004,18.536356,17.989595,18.113945,18.268724,18.444262,18.085192,17.862589,18.557487,19.088999,18.06378,18.210743,18.189507,17.911394,18.188532,17.843405,17.932709,18.531841,18.477907,18.867592,19.108538,17.666555,18.168674,18.082386,18.701704,17.934065,17.99995,18.003206,17.839853
Rwanda,"Africa (southern, eastern, western)",0.49,0.39,0.59,0.49,0.39,0.59,RWA,5,21.426813,20.681095,19.912432,19.907322,20.31208,19.695885,19.446648,19.549158,20.436546,19.657305,19.697985,19.187878,18.604616,19.081257,19.905994,19.141102,19.175476,19.41035,18.780188,18.957747,19.704035,18.963596,19.206722,18.797123,19.409319,18.691385,19.680035,18.61751,19.097149,18.771341,18.553509,18.87664,18.841429,18.641165,19.25069,18.633648,19.425415,19.142136,18.652117,18.494932,18.889559,19.366215,18.554749,18.743246,18.338737,18.473558,18.695738,18.640764,17.989614,18.109493,17.885914,18.076784,17.958591,17.966684,18.262737,18.45687,17.835762,18.067022,18.582148,17.896183,18.24254,18.038809,17.757391,18.948992,18.70946,18.82167,19.102446,17.323292,18.161415,18.009382,18.793274,17.695013,17.653233,18.203085,17.539854
Rwanda,"Africa (southern, eastern, western)",0.49,0.39,0.59,0.49,0.39,0.59,RWA,6,21.149446,20.925234,19.715067,20.346138,20.267282,19.936678,19.71203,20.563242,20.157572,19.810045,19.776247,19.698996,18.850975,19.280542,19.971455,19.53578,18.802542,18.812101,19.063501,19.135416,19.425484,18.870186,19.440111,18.608067,19.215992,18.993004,19.202995,18.998323,19.068663,19.272165,19.02915,18.960583,18.79287,19.365042,19.568304,18.609337,19.271883,19.10892,18.633396,18.655128,18.971973,19.675577,19.021776,18.93823,18.97313,18.344736,18.552301,18.566422,17.625364,17.848341,18.290485,18.353304,17.651953,18.30238,18.42913,18.732962,17.852589,17.895115,18.424149,18.58212,18.309706,18.372545,17.710407,18.96137,18.921583,19.074188,19.258099,17.584375,18.231829,18.175955,18.67108,17.80227,18.222359,18.200048,18.175943
Rwanda,"Africa (southern, eastern, western)",0.49,0.39,0.59,0.49,0.39,0.59,RWA,7,21.432077,20.969814,20.459335,20.43668,20.219719,20.266817,19.646635,20.742678,20.545101,20.287994,20.33378,20.16787,19.532948,19.56763,19.884153,19.617714,18.94171,19.313086,19.565413,19.436792,19.556768,18.972658,19.814243,18.72799,19.286673,18.83136,19.418188,19.199217,19.081657,19.434256,18.849995,19.45025,18.865902,18.503288,19.680298,18.955936,19.521975,20.182718,19.101845,18.534706,18.699219,19.663286,19.178139,19.224712,19.007195,18.92578,18.961088,19.154085,18.218588,17.913525,17.30646,18.710497,18.442715,18.454327,18.93717,19.187365,18.414856,18.576487,19.485865,19.056997,18.416765,18.90485,18.33219,18.617435,18.708715,19.166449,19.28206,18.402878,19.029892,19.300814,18.924595,18.562767,18.179152,18.963156,18.845915
Rwanda,"Africa (southern, eastern, western)",0.49,0.39,0.59,0.49,0.39,0.59,RWA,8,21.397816,22.118517,20.1301,20.603806,21.341846,20.769915,19.787657,20.703028,21.11658,21.060255,19.72221,20.157692,19.607489,19.534008,21.217525,20.518818,19.60327,19.230358,19.582285,19.955366,20.246494,20.232586,20.021467,19.302515,19.95425,18.85901,19.797892,20.35218,19.422411,20.349401,19.427492,19.52679,19.839205,19.403622,19.96627,19.64261,19.086939,20.202873,20.580435,19.36208,19.146505,19.434664,19.855108,19.218388,19.769892,20.060646,19.226242,19.23817,18.591911,18.650187,19.181204,19.281284,18.859547,18.937378,18.942677,19.786018,19.790228,19.466072,19.520853,19.420942,18.195044,19.360577,18.210604,19.124086,19.719492,19.00066,19.052082,18.83598,19.405575,19.825178,19.77476,19.492096,19.812979,20.238436,19.215193
Rwanda,"Africa (southern, eastern, western)",0.49,0.39,0.59,0.49,0.39,0.59,RWA,9,21.766182,20.492172,19.860653,20.25959,20.59048,20.410946,20.218983,20.080914,20.77792,20.629091,19.270626,19.525316,19.128284,18.877182,19.62177,20.391705,20.015438,19.337267,19.904213,20.063137,19.365492,19.464874,20.41864,19.145586,20.476885,19.026306,19.372997,21.039198,19.065407,19.829489,19.918829,20.336197,19.355078,19.832397,19.218472,19.172882,18.925486,19.880184,19.532612,18.451132,18.913399,19.420334,19.736176,18.640415,19.084915,20.388552,19.156288,19.250446,18.779985,17.7337,18.637545,18.776949,18.50589,18.147902,19.1609,19.17293,19.570879,19.005276,18.156357,18.841251,18.145824,19.465492,18.15818,17.974874,18.533945,18.53755,19.312534,18.59387,19.531387,19.416647,20.379059,18.244322,19.053862,19.765495,19.265812
Rwanda,"Africa (southern, eastern, western)",0.49,0.39,0.59,0.49,0.39,0.59,RWA,10,20.587101,20.3718,20.558502,20.478941,19.854294,19.0784,20.051619,20.125349,20.419146,19.711897,19.343607,19.568863,19.168865,18.66788,19.996235,19.504469,18.986809,18.774076,20.168173,19.33612,19.484192,19.711653,19.317469,18.896935,19.009459,19.075035,19.379847,19.329872,18.661644,18.620565,18.382322,19.825932,18.719423,18.091864,18.792347,18.7064,18.81658,19.609976,19.291399,18.393372,18.504211,18.155725,18.25016,18.546232,18.827393,19.30507,18.640787,19.240032,18.77674,17.854908,18.494617,18.414278,18.137861,18.001564,18.893204,18.685232,18.875177,18.04208,18.210434,18.65405,17.692924,18.50315,17.872643,17.571974,18.637135,18.443453,19.51747,18.519289,18.898787,19.28202,18.889774,18.585293,18.784662,19.011677,18.421421
Rwanda,"Africa (southern, eastern, western)",0.49,0.39,0.59,0.49,0.39,0.59,RWA,11,0,19.277544,19.2114,19.850739,19.352474,19.50395,19.778986,19.206373,19.172527,19.023546,18.976675,18.7755,18.79763,18.620804,19.31132,18.908115,19.058605,18.586958,18.309088,19.002157,18.839346,18.788553,18.34234,18.412117,18.552101,18.2288,19.15835,18.532436,18.319086,18.744968,18.328564,18.785912,18.063831,18.183002,18.655645,18.982634,18.642168,18.823265,18.142563,18.083231,17.713648,18.306334,18.226154,18.558662,18.084234,18.527044,17.9516,18.082207,17.939646,17.82956,17.948174,17.962389,17.971947,17.410942,18.185452,17.756804,17.749884,17.715075,17.89078,17.731707,17.63708,17.48594,17.588354,17.408352,17.979202,18.224384,18.608286,18.01079,17.99099,17.577774,18.37864,18.097271,17.511375,17.924809,17.390472
Rwanda,"Africa (southern, eastern, western)",0.49,0.39,0.59,0.49,0.39,0.59,RWA,12,0,20.007868,18.984568,19.674803,19.744936,19.675886,19.178377,19.730505,19.474157,19.528276,19.527061,19.029625,18.8926,18.881287,18.926737,18.906885,19.239874,18.714361,18.767958,19.675707,19.170742,19.323555,18.457434,18.798233,18.481064,18.158686,18.784437,18.401375,18.748217,18.567816,18.516466,18.765085,18.192558,18.649769,18.400843,18.52331,18.246307,19.947786,18.413427,18.377989,18.255884,17.972347,18.826977,18.63483,18.383556,18.265434,18.300507,18.35337,18.135254,17.520948,17.616144,17.821133,18.193296,17.213882,17.95406,18.377691,17.948833,18.403399,18.075388,17.698465,17.02478,17.645304,17.517021,17.688889,18.701181,18.312946,18.362228,17.345335,18.048597,17.978937,18.236528,17.533386,17.548914,17.445055,17.63949
Senegal,"Africa (southern, eastern, western)",0.79,0.76,0.82,0,0,0,SEN,1,26.647112,25.68879,27.344488,26.575624,25.841911,25.087423,24.70613,25.240192,26.766668,24.935198,25.569485,24.585272,25.18451,25.79766,26.055565,23.554146,24.60383,25.712265,24.498505,25.034437,25.004585,25.227545,25.700125,25.30222,26.326221,24.283268,25.629072,26.415035,26.528288,24.216082,23.553753,25.190245,25.380966,26.055414,23.949759,24.811527,23.795387,25.025171,23.453403,24.587543,24.933464,25.374472,24.181358,24.740925,25.497366,25.491602,26.18117,25.233698,23.360664,24.526377,23.959936,25.151487,24.615358,24.588137,25.156271,26.203728,22.870937,24.329659,23.645311,22.827427,24.731098,25.77032,24.336775,24.139975,24.960325,24.6178,25.46861,24.909334,24.940153,22.66468,23.377153,25.271881,26.344887,25.090433,23.79746
Senegal,"Africa (southern, eastern, western)",0.79,0.76,0.82,0,0,0,SEN,2,28.836052,28.039167,27.915636,27.972317,29.665926,27.384474,26.00297,27.608257,27.447268,27.170809,26.201923,27.734825,26.26522,26.566166,28.787191,26.32575,28.068537,27.845978,26.573824,26.813236,27.355993,27.142042,27.634253,27.596497,27.080118,25.63788,30.008823,28.710686,28.427588,27.42917,26.995487,27.131666,26.710358,26.585953,28.246195,27.28852,27.153532,27.205973,26.362036,27.890844,26.797968,27.922312,25.701359,26.573805,26.974466,27.313185,27.203772,26.89393,24.879816,26.009064,26.113451,27.070112,26.125822,25.935745,27.118898,28.144077,25.231735,25.449848,26.65725,25.933737,27.594698,28.190046,26.506538,26.490429,28.189863,25.929735,27.427784,26.034763,23.560148,25.022411,26.315382,26.852097,26.01379,26.230816,25.86224
Senegal,"Africa (southern, eastern, western)",0.79,0.76,0.82,0,0,0,SEN,3,29.97518,30.192753,29.474573,29.668734,30.52467,28.244078,30.732185,31.111998,29.389332,28.818943,28.577785,30.752886,29.556257,29.749254,31.20301,28.780893,30.071428,29.885952,29.941917,30.133091,29.266623,30.29241,29.278868,29.835978,30.07847,29.071907,30.567577,28.706688,28.895134,28.72685,29.558786,29.366602,28.542326,28.709095,30.43799,28.77982,29.961224,28.901562,27.945074,29.431093,28.71737,30.522982,28.388363,29.892147,29.35992,29.034975,28.726925,29.414137,28.002789,27.731245,27.399242,29.078392,28.238256,27.66981,28.956263,30.153543,27.110033,27.81233,28.415216,28.855448,29.438707,28.666096,29.127901,28.688204,27.960754,27.971294,29.585335,27.942942,28.475664,28.301643,28.673323,28.464205,28.284842,28.530376,29.200315
Senegal,"Africa (southern, eastern, western)",0.79,0.76,0.82,0,0,0,SEN,4,32.55233,31.770288,31.678074,32.072086,32.62027,31.355696,30.792065,32.07369,31.576393,31.491127,31.366123,30.661924,30.962774,31.476149,31.867125,31.082523,31.32656,31.064764,31.05332,31.46549,30.567593,31.679756,30.299578,30.780088,31.935482,30.704239,32.625782,30.463303,30.746918,30.272089,31.006989,31.185047,30.322706,30.295858,31.01818,30.53681,31.526798,31.833374,31.347036,30.070177,30.657404,30.688396,30.301235,31.366951,31.796186,31.020582,30.208357,30.449392,30.501516,29.730524,29.061333,30.903484,29.36998,30.299877,30.682888,31.036953,28.797731,29.203285,30.031986,29.297926,30.031414,29.855589,29.5513,30.660244,30.102005,30.019594,30.950527,29.665848,30.12803,29.269335,29.55018,30.468678,29.49501,29.816923,30.058186
Senegal,"Africa (southern, eastern, western)",0.79,0.76,0.82,0,0,0,SEN,5,33.117027,32.723175,31.970686,31.973898,32.778748,31.41334,31.283134,32.001022,32.012943,32.06603,31.35253,32.322964,31.720161,31.776625,32.881687,31.869146,31.906519,32.239773,31.163048,32.04053,31.808502,31.71451,32.01008,31.624615,31.076385,31.360744,32.746574,31.803041,32.251392,31.627645,31.253868,32.552822,30.944468,30.754347,32.027584,31.978819,32.02737,32.009197,31.232037,31.199306,32.27491,32.129215,30.696428,31.507338,31.840206,31.156137,31.684723,30.971457,29.981138,30.585222,30.743956,31.35681,30.65055,30.431686,30.669315,32.138855,29.848862,30.522438,30.845442,30.664934,30.857767,30.751837,31.17384,31.692993,31.033064,30.439114,30.996973,30.871828,31.32037,30.679802,29.697422,31.071756,30.475193,30.950645,30.446918
Senegal,"Africa (southern, eastern, western)",0.79,0.76,0.82,0,0,0,SEN,6,31.254229,31.939522,30.406622,31.649477,31.59495,31.621418,30.921152,30.994951,31.072227,31.582039,31.507639,30.87955,31.01256,30.949444,31.093674,31.001976,30.690432,30.823008,30.894281,30.860554,30.282042,30.24284,30.789417,30.190928,30.136717,30.755354,31.50923,30.159052,30.885433,31.25734,30.010994,30.804533,30.383026,30.717062,30.684673,30.230068,30.528152,30.774736,30.527012,30.445929,29.505177,30.246084,30.569574,30.974283,30.425438,29.869797,29.691082,30.482023,29.6754,30.416496,30.271582,30.441551,29.75675,30.083965,30.449236,30.450323,29.169592,29.427227,29.670084,29.212885,29.125574,30.953957,29.32857,30.21932,29.960419,30.035248,29.201889,29.212143,29.541107,29.776112,29.672573,28.905104,29.510769,29.77034,29.113993
Senegal,"Africa (southern, eastern, western)",0.79,0.76,0.82,0,0,0,SEN,7,29.167858,29.74782,28.990181,29.923864,29.061882,29.799965,29.010057,29.110256,28.887074,29.702827,30.099026,29.427084,28.686277,29.608414,28.95334,29.227982,28.322178,29.071695,29.48085,28.726713,28.409464,28.412903,29.81271,28.46486,28.373276,28.366108,29.244215,29.51656,29.013178,29.361107,28.552118,29.02293,28.076157,28.528028,28.430182,28.026312,28.544785,29.791168,28.685122,27.828215,28.261896,29.272099,28.672684,28.528135,28.997766,28.794085,27.957912,29.03491,28.397278,27.213392,27.617855,28.56818,29.18519,27.610584,28.271078,27.67967,27.865835,27.642595,28.31167,27.496956,27.105265,27.781948,27.86419,27.203419,27.183697,28.34741,27.6029,26.841011,26.915977,27.650412,27.483168,27.169415,27.313173,27.947897,27.610813
Senegal,"Africa (southern, eastern, western)",0.79,0.76,0.82,0,0,0,SEN,8,28.51755,28.896389,27.97143,28.130463,28.582216,28.917747,28.353144,28.376942,28.293943,28.330683,28.300701,27.798752,27.942047,28.288559,28.23159,27.974781,27.570612,27.744686,28.388288,28.081924,28.017128,27.802938,28.716347,28.296453,27.496927,27.225485,28.12098,28.310017,27.921911,27.717081,27.27869,27.980295,28.127062,27.881935,28.0255,27.287043,27.369036,28.466024,27.831585,27.065836,28.754694,28.683592,27.554104,27.602007,27.754957,28.238651,27.53218,28.295616,27.357328,27.337996,26.896097,27.243513,28.055199,26.399508,27.02887,26.780428,28.11883,26.705608,26.907078,26.165564,26.1578,26.792936,26.369076,26.758879,26.73495,26.425802,25.672216,26.479368,25.919733,26.545933,26.596281,25.614227,26.827896,26.388107,26.06349
Senegal,"Africa (southern, eastern, western)",0.79,0.76,0.82,0,0,0,SEN,9,27.831491,29.11406,27.898342,28.943926,27.943993,28.669134,28.049786,29.200935,28.381678,28.231415,28.467697,28.297342,27.939339,28.796045,27.748432,28.074305,28.23486,28.088129,28.217918,28.33895,28.349087,27.812328,28.65884,28.061245,28.093569,27.711447,28.063387,28.267797,28.160896,27.946012,27.629751,28.010197,28.171314,28.245293,28.639587,28.066156,27.81225,28.084633,27.162,27.50044,28.483723,28.959175,28.219955,27.808765,28.225784,28.393143,27.518444,27.634047,27.555025,26.902046,27.247763,28.16673,28.345995,27.155745,27.575222,26.894363,27.519945,26.432587,26.55884,26.505047,26.244232,27.404442,27.01731,26.489605,26.556147,26.946304,26.943169,25.893951,26.44557,25.435019,26.634687,25.8928,26.664293,26.549257,26.01739
Senegal,"Africa (southern, eastern, western)",0.79,0.76,0.82,0,0,0,SEN,10,28.726711,30.22808,28.825523,29.719555,29.26094,29.388803,29.906698,30.343458,30.292658,29.288078,30.015512,29.418814,29.51258,29.84643,29.175734,29.569818,28.92057,29.68295,29.989481,29.553501,29.927597,28.882492,29.386387,29.927717,28.006067,28.26477,29.67099,29.883303,29.159796,29.56437,28.302565,29.360813,29.446032,28.429893,29.43561,28.840933,29.262842,28.580307,28.922913,29.458782,29.161573,30.210257,28.825686,29.341343,29.348558,28.924845,28.525843,29.163294,28.035755,28.380817,27.9047,29.268734,29.302286,28.335567,29.39285,27.213902,28.253002,27.346907,26.835724,27.392721,27.330845,26.097672,27.621973,27.846968,28.275585,28.743273,27.221062,27.045992,27.319366,26.816315,26.57374,27.388435,27.507208,25.730263,26.8133
Senegal,"Africa (southern, eastern, western)",0.79,0.76,0.82,0,0,0,SEN,11,0,28.299147,26.857037,29.27823,27.861181,28.96496,28.277184,28.381985,28.76353,28.072227,28.298502,28.058428,29.44518,28.305145,28.171688,27.887453,28.28332,27.782167,28.489754,28.230444,28.440512,27.98924,28.400948,28.585022,27.46598,28.201603,28.081614,28.879162,27.344864,28.435347,28.046585,27.727283,27.579203,27.871098,28.228794,27.864296,27.232765,28.435947,26.727793,28.031927,27.766584,29.093843,27.230665,28.17274,28.065954,28.082376,26.992811,27.309086,27.127098,26.024452,26.323355,27.949749,27.740782,27.056862,27.527218,26.818727,27.597273,26.436235,26.678457,26.32488,26.32198,26.51862,27.262272,26.898811,27.460495,27.688986,26.68613,27.375309,26.329533,26.721045,27.123241,27.647274,27.996977,25.207005,26.70177
Senegal,"Africa (southern, eastern, western)",0.79,0.76,0.82,0,0,0,SEN,12,0,26.130653,25.979176,27.383406,26.775427,26.464226,26.148241,24.856945,26.497667,25.134298,25.538773,25.574284,24.949923,25.204992,26.837133,26.265297,25.642666,25.446386,25.033298,27.133213,26.35323,25.572021,26.607506,27.426891,25.430504,25.357676,25.783579,25.378523,25.8809,25.573023,25.369184,25.44458,25.961311,26.204117,25.85398,25.716192,24.221096,25.883966,24.40523,24.098886,25.0805,25.42181,23.785534,25.13493,24.3923,25.54236,24.754063,26.318613,24.15486,25.317776,24.438154,24.050604,25.834015,25.370722,25.522684,24.651175,25.422052,22.589329,24.045275,22.395144,24.291733,24.022238,24.03841,24.084948,24.172638,24.981588,24.498138,24.2949,25.243126,24.32249,25.242561,24.68662,25.30449,23.39448,24.7398
Somalia,"Africa (southern, eastern, western)",0.94,0.88,0.99,0.94,0.88,0.99,SOM,1,26.0522,25.050936,25.467602,24.662424,25.721148,25.104332,23.940702,24.881445,25.827436,24.62641,24.770216,25.235878,24.817528,24.60833,25.351166,25.086092,25.139896,25.135841,25.09733,24.77309,25.660755,25.202843,25.374327,24.608109,24.718513,24.831497,24.71918,24.852612,25.53481,24.420946,24.855082,24.838633,25.09382,25.370876,25.363838,24.61878,25.611788,24.632923,24.07321,24.9246,24.259295,24.878353,25.062126,25.051552,24.95324,25.203342,24.744215,25.410656,24.326328,24.563316,24.4891,24.751669,24.840067,24.574991,25.575531,25.248564,23.509253,23.956491,24.571663,24.178055,24.942814,24.460897,24.025953,24.453249,24.193716,24.88805,25.07551,24.383795,24.161736,24.59722,24.729177,24.948906,24.393106,24.056385,24.453903
